#,sujeto,genero,edad,edo_civil,carrera,semestre,discapacidad,lengua,esc_proc,prom,ant_aca,gusto,familia,tipo_f,vivienda,desercion
1475,2916,0,1,0,1,0,0,1,0,-1,1336,0,0,0,0,False
1476,4389,1,1,0,2,1,0,1,-1,-1,1563,0,0,2,-1,False
1477,2050,1,0,0,7,0,0,1,-1,-1,130,0,0,1,0,False
1478,2062,0,1,0,7,0,0,1,-1,-1,253,0,0,1,0,False
1479,2061,1,1,0,7,0,0,1,-1,-1,240,0,0,1,1,False
1480,2160,0,1,0,7,0,0,1,-1,-1,136,0,0,1,0,False
1481,2897,1,1,0,1,0,0,1,0,-1,1430,0,0,0,0,False
1482,2047,0,1,0,7,0,0,1,-1,-1,260,0,0,1,-1,False
1483,2058,0,1,0,7,0,0,1,0,-1,246,0,0,0,0,False
1484,2055,1,1,0,7,0,0,1,-1,-1,248,0,1,1,0,False
1485,2214,0,1,0,13,0,0,1,-1,-1,698,0,0,0,0,False
1486,2921,0,1,0,1,0,0,1,-1,-1,1258,0,0,0,0,False
1487,4389,1,1,0,2,1,0,1,-1,-1,1563,0,0,2,-1,False
1488,3982,0,1,0,8,1,0,1,-1,0,1700,0,0,0,-1,False
1489,2732,1,1,0,6,0,0,1,0,-1,862,0,0,0,0,False
1490,3651,1,1,0,6,0,0,1,-1,-1,747,0,1,0,0,False
1491,3694,0,1,0,6,0,0,1,-1,-1,745,0,0,0,0,False
1492,3144,0,1,0,6,0,0,1,-1,-1,1218,0,0,0,0,False
1493,3167,1,1,0,6,0,0,1,-1,-1,887,0,0,1,0,False
1494,4256,0,1,0,2,1,0,1,-1,-1,1682,0,1,0,0,False
1495,4281,0,1,0,2,1,0,1,0,-1,1673,0,0,0,0,False
1496,4261,0,1,0,2,1,0,1,0,-1,1675,0,0,0,0,False
1497,4276,1,1,0,2,1,0,1,-1,-1,1671,0,0,0,0,False
1498,4265,0,1,0,2,1,0,1,0,-1,1769,0,0,0,0,False
1499,4259,0,1,0,2,1,0,1,-1,-1,1775,0,0,0,0,False
1500,4077,1,1,0,5,1,0,1,-1,-1,1759,0,0,2,0,False
1501,3849,1,1,0,2,1,0,1,-1,-1,1783,0,0,0,0,False
1502,4262,0,1,0,2,1,0,1,-1,-1,1678,0,0,1,0,False
1503,4257,0,1,0,2,1,0,1,0,-1,1707,0,0,2,0,False
1504,4268,0,1,0,2,1,0,1,-1,-1,1665,0,0,1,0,False
1505,4263,0,1,0,2,1,0,1,1,-1,1676,0,1,1,0,False
1506,4274,1,1,0,2,1,0,1,-1,-1,1663,0,0,1,0,False
1507,4140,0,1,0,2,1,0,1,-1,-1,1553,0,0,1,0,False
1508,4253,0,1,0,2,1,0,1,1,-1,1573,0,0,0,0,False
1509,4260,0,1,0,2,1,0,1,-1,-1,1684,0,0,0,0,False
1510,4244,1,1,0,2,1,0,1,-1,-1,1828,0,0,1,0,False
1511,4254,0,1,0,2,1,0,1,-1,-1,1703,0,0,0,0,False
1512,4332,1,1,0,2,1,0,1,-1,-1,1709,0,0,1,0,False
1513,4232,0,1,0,2,1,0,1,-1,-1,1575,0,0,0,0,False
1514,4251,0,1,0,2,1,0,1,-1,-1,1562,0,0,0,0,False
1515,4252,0,1,0,2,1,0,1,0,-1,1572,0,0,0,0,False
1516,3903,0,1,0,2,1,0,1,-1,-1,1565,0,0,0,0,False
1517,4305,0,1,0,14,1,0,1,-1,-1,1909,0,0,0,0,False
1518,3893,0,1,0,2,1,0,1,-1,-1,1578,0,0,1,0,False
1519,4243,0,1,0,2,1,0,2,-1,-1,1561,0,0,1,0,False
1520,4326,1,1,0,2,1,0,1,-1,-1,1927,0,0,1,1,False
1521,3599,0,1,0,14,0,0,1,-1,-1,459,0,0,1,0,False
1522,3381,1,1,0,14,0,0,1,-1,-1,474,0,0,0,0,False
1523,3550,0,1,0,14,0,0,1,1,-1,1256,0,0,0,0,False
1524,3550,0,1,0,14,0,0,1,1,-1,1256,0,0,0,0,False
1525,4269,0,1,0,2,1,0,1,-1,-1,1718,0,0,0,0,False
1526,4248,0,1,0,2,1,0,1,-1,-1,1558,0,0,0,0,False
1527,4305,0,1,0,14,1,0,1,-1,-1,1909,0,0,0,0,False
1528,4288,1,1,0,14,1,0,1,-1,-1,1901,0,0,1,0,False
1529,4277,0,1,0,14,1,0,1,-1,-1,1907,0,0,1,0,False
1530,4293,0,1,0,14,1,0,1,1,-1,1902,0,0,0,0,False
1531,4295,1,1,0,14,1,0,1,-1,-1,1894,0,0,0,0,False
1532,4258,0,1,0,2,1,0,1,-1,-1,1657,0,0,0,0,False
1533,4226,0,1,0,14,1,0,1,0,-1,1802,0,0,0,0,False
1534,4226,0,1,0,14,1,0,1,0,-1,1802,0,0,0,0,False
1535,4272,1,1,0,2,1,0,1,-1,-1,1674,0,0,1,0,False
1536,4293,0,1,0,14,1,0,1,1,-1,1902,0,0,0,0,False
1537,3113,1,1,0,6,0,1,1,1,-1,874,0,0,1,0,False
1538,3162,0,1,0,6,0,0,1,-1,-1,1418,0,0,0,0,False
1539,3647,1,1,0,6,0,0,1,0,-1,751,0,0,0,0,False
1540,3118,1,1,0,6,0,0,1,0,-1,906,0,0,0,0,False
1541,3561,1,1,-1,1,0,0,1,-1,-1,135,0,0,2,2,False
1542,3977,1,1,0,1,1,0,1,-1,-1,1686,0,0,0,2,False
1543,2972,0,1,-1,5,0,0,1,-1,-1,1011,0,0,0,0,False
1544,2737,1,1,0,6,0,0,1,-1,-1,1078,0,0,0,-1,False
1545,3110,0,1,0,6,0,0,1,-1,-1,1197,0,0,2,-1,False
1546,3847,1,1,0,1,1,0,1,-1,-1,1998,0,0,1,0,False
1547,2347,0,1,0,1,0,0,1,-1,-1,914,0,0,0,1,False
1548,3380,1,1,0,14,0,0,1,-1,-1,667,0,0,0,0,False
1549,3399,1,1,0,14,0,0,1,-1,-1,1186,0,1,0,1,False
1550,3422,1,1,0,1,0,0,1,-1,-1,1153,0,0,1,0,False
1551,3902,1,1,0,5,1,0,1,-1,-1,1726,0,0,1,-1,False
1552,4031,1,1,0,1,1,0,1,-1,-1,1999,0,0,0,0,False
1553,3150,1,1,0,6,0,0,1,0,-1,941,0,0,0,0,False
1554,2888,0,1,0,1,0,0,1,-1,-1,98,0,0,0,0,False
1555,2924,1,1,0,1,0,0,1,-1,-1,1322,0,0,2,2,False
1556,3990,1,1,0,5,1,0,1,-1,-1,1733,1,0,1,0,False
1557,3968,1,1,0,1,1,1,1,0,-1,1683,0,0,2,0,False
1558,3130,0,1,0,1,0,0,1,-1,-1,1051,0,0,2,-1,False
1559,4230,0,1,0,2,1,0,1,-1,-1,1977,0,0,1,0,False
1560,3993,1,1,0,1,1,0,1,-1,-1,1992,0,0,0,0,False
1561,3403,1,1,0,5,0,0,1,-1,-1,1409,0,0,0,0,False
1562,3517,1,1,0,5,0,0,1,-1,-1,949,0,0,0,0,False
1563,3472,1,1,0,5,0,0,1,0,-1,965,0,0,0,0,False
1564,3511,0,1,0,5,0,0,1,0,-1,966,0,0,0,0,False
1565,3584,1,1,0,5,0,0,1,-1,-1,946,0,0,0,0,False
1566,3425,1,1,0,5,0,0,1,-1,-1,1046,0,0,0,-1,False
1567,4255,0,1,0,2,1,0,1,-1,-1,1685,0,0,0,0,False
1568,3991,1,1,0,1,1,0,1,-1,-1,1689,0,0,0,0,False
1569,3991,1,1,0,1,1,0,1,-1,-1,1689,0,0,0,0,False
1570,4013,1,1,0,1,1,0,1,-1,-1,2000,0,0,0,0,False
1571,2901,1,1,0,1,0,0,1,-1,-1,975,0,0,0,0,False
1572,3419,0,1,0,5,0,0,1,-1,-1,995,0,0,0,0,False
1573,3981,0,1,0,1,1,0,1,-1,-1,1996,0,0,1,0,False
1574,2764,1,1,0,5,0,0,1,0,-1,1070,0,0,0,0,False
1575,2903,1,1,0,1,0,0,1,-1,-1,1487,0,0,0,2,False
1576,3405,1,1,0,5,0,0,1,-1,-1,1423,0,0,0,0,False
1577,3718,0,1,0,5,0,0,1,-1,-1,1422,0,0,0,0,False
1578,4006,1,1,0,1,1,0,1,-1,-1,1960,0,0,0,2,False
1579,4025,0,1,0,1,1,0,1,1,-1,1781,0,0,1,0,False
1580,4241,1,1,0,2,1,0,1,-1,-1,1570,0,1,0,0,False
1581,2886,1,1,0,1,0,0,1,-1,-1,214,0,0,1,0,False
1582,3536,0,1,0,5,0,0,1,1,-1,1025,0,0,1,0,False
1583,3963,1,1,0,1,1,0,1,0,-1,1692,0,0,0,0,False
1584,2805,0,1,0,5,0,0,1,-1,-1,278,1,0,2,1,False
1585,3479,0,1,0,5,0,0,1,-1,-1,988,0,0,0,1,False
1586,2921,0,1,0,1,0,0,1,-1,-1,1258,0,0,0,0,False
1587,3478,0,1,0,5,0,0,1,0,-1,1365,0,0,0,0,False
1588,3473,1,1,0,5,0,0,1,-1,-1,1069,0,0,0,0,False
1589,3396,0,1,0,5,0,0,1,-1,-1,1037,0,1,0,0,False
1590,2947,1,1,0,5,0,0,1,-1,-1,792,0,0,0,0,False
1591,3468,0,1,0,5,0,0,1,-1,-1,957,0,0,0,0,False
1592,3105,0,1,0,6,0,0,1,0,-1,876,0,0,0,0,False
1593,3844,1,1,0,1,1,0,1,0,-1,1997,0,0,1,0,False
1594,3907,1,1,0,6,1,0,1,-1,-1,1777,0,0,0,0,False
1595,4111,1,1,0,6,1,0,1,-1,-1,1768,0,0,0,0,False
1596,3637,1,1,0,6,0,0,1,-1,-1,709,0,0,0,0,False
1597,3674,0,1,0,6,0,0,1,-1,-1,775,0,0,0,0,False
1598,3546,1,1,0,1,0,0,1,-1,-1,1135,0,0,0,0,False
1599,3115,0,1,0,6,0,0,1,0,-1,1491,0,0,0,0,False
1600,4019,0,1,0,1,1,1,1,-1,-1,1690,0,0,0,2,False
1601,4034,0,1,0,1,1,0,1,-1,-1,1993,0,0,1,0,False
1602,3962,1,1,0,1,1,0,1,0,-1,1661,0,0,0,0,False
1603,2916,0,1,0,1,0,0,1,0,-1,1336,0,0,0,0,False
1604,2936,1,1,0,1,0,0,1,1,-1,958,0,0,1,0,False
1605,3465,0,1,0,5,0,0,1,-1,-1,1429,0,0,0,0,False
1606,3471,1,1,0,5,0,0,1,-1,-1,987,0,0,0,0,False
1607,2379,0,1,0,14,0,0,1,-1,-1,903,0,0,1,1,False
1608,2971,1,1,0,5,0,1,1,0,-1,858,0,0,0,0,False
1609,4288,1,1,0,14,1,0,1,-1,-1,1901,0,0,1,0,False
1610,3383,1,1,0,14,0,0,1,-1,-1,676,0,0,0,0,False
1611,4179,0,1,0,6,1,0,1,0,-1,1767,0,1,0,0,False
1612,3469,0,1,0,5,0,0,1,-1,-1,972,0,0,0,0,False
1613,3684,1,1,0,6,0,0,1,-1,-1,744,0,0,0,0,False
1614,4311,0,1,0,14,1,0,1,-1,-1,1916,0,0,1,0,False
1615,4311,0,1,0,14,1,0,1,-1,-1,1916,0,0,1,0,False
1616,3401,1,1,0,5,0,0,1,-1,-1,1163,0,1,2,0,False
1617,3415,1,1,0,5,0,0,1,0,-1,953,0,0,1,0,False
1618,3880,0,1,0,2,1,0,1,-1,-1,1669,0,0,0,0,False
1619,4239,0,1,0,2,1,0,1,-1,-1,1559,0,0,2,0,False
1620,4234,1,1,0,2,1,0,1,-1,-1,1564,0,0,2,0,False
1621,2886,1,1,0,1,0,0,1,-1,-1,214,0,0,1,0,False
1622,3885,1,1,0,2,1,0,1,-1,-1,1568,0,0,0,0,False
1623,3483,0,1,0,5,0,0,1,0,-1,1015,0,0,1,0,False
1624,3130,0,1,0,1,0,0,1,-1,-1,1051,0,0,2,-1,False
1625,2873,0,1,0,5,0,0,1,0,-1,873,0,0,1,0,False
1626,4025,0,1,0,1,1,0,1,1,-1,1781,0,0,1,0,False
1627,2908,1,1,0,1,0,0,1,0,-1,968,0,0,1,0,False
1628,4233,0,1,0,2,1,0,1,0,-1,1567,0,0,1,2,False
1629,3837,0,1,0,14,1,0,1,-1,-1,1911,0,0,0,0,False
1630,3837,0,1,0,14,1,0,1,-1,-1,1911,0,0,0,0,False
1631,3605,1,1,0,14,0,0,1,-1,-1,680,0,0,0,0,False
1632,4339,0,1,0,14,1,0,1,-1,-1,1831,0,0,0,-1,False
1633,3362,1,1,0,14,0,0,1,-1,-1,665,0,0,0,0,False
1634,4235,0,1,0,2,1,0,1,0,-1,1574,0,0,1,0,False
1635,4237,0,1,0,2,1,0,1,-1,-1,1552,0,0,1,0,False
1636,2888,0,1,0,1,0,0,1,-1,-1,98,0,0,0,0,False
1637,3969,0,1,0,1,1,0,1,-1,-1,1691,0,1,0,0,False
1638,4001,0,1,0,1,1,0,1,0,-1,1989,0,0,0,0,False
1639,2961,0,1,0,5,0,0,1,0,-1,1009,0,0,1,0,False
1640,3579,0,1,0,5,0,0,1,-1,-1,912,0,0,0,0,False
1641,2952,1,1,0,5,0,1,1,0,-1,1285,0,0,0,0,False
1642,2915,0,1,0,5,0,0,1,-1,-1,864,0,0,2,0,False
1643,3412,0,1,0,5,0,0,1,-1,-1,1533,0,0,0,0,False
1644,3458,1,1,0,5,0,0,1,-1,-1,857,0,0,0,0,False
1645,2755,1,1,0,5,0,0,1,-1,-1,740,0,0,0,1,False
1646,2956,0,1,0,5,0,0,1,1,-1,1187,0,0,0,0,False
1647,1988,0,1,0,14,0,0,1,-1,-1,1304,0,0,0,0,False
1648,2967,1,1,0,5,0,0,1,-1,-1,1033,0,0,0,0,False
1649,2973,1,1,0,5,0,0,1,-1,-1,1168,0,0,0,1,False
1650,2976,0,1,0,5,0,0,1,0,-1,347,0,0,1,0,False
1651,2290,0,1,0,2,0,0,1,-1,-1,33,0,0,2,0,False
1652,3409,0,1,0,5,0,0,1,0,-1,1339,0,0,0,0,False
1653,4339,0,1,0,14,1,0,1,-1,-1,1831,0,0,0,-1,False
1654,3623,0,1,0,5,0,1,1,-1,-1,1405,0,0,0,0,False
1655,3480,0,1,0,5,0,0,1,-1,-1,860,0,0,0,1,False
1656,2273,1,1,0,2,0,0,1,-1,-1,92,0,0,2,0,False
1657,4074,0,1,0,5,1,0,1,0,-1,1750,0,0,1,0,False
1658,4249,0,1,0,2,1,0,1,-1,-1,1555,0,0,2,0,False
1659,3484,1,1,0,5,0,0,1,-1,-1,1067,0,0,2,-1,False
1660,3112,0,1,0,6,0,0,1,-1,-1,917,0,0,1,0,False
1661,2097,0,1,0,5,0,0,1,0,0,801,0,0,1,0,False
1662,3671,0,1,0,6,0,0,1,-1,-1,481,0,0,0,0,False
1663,3773,0,1,0,6,1,0,1,-1,-1,1219,0,0,0,0,True
1664,3638,0,1,0,6,0,0,1,-1,-1,755,0,0,0,0,False
1665,30,1,0,0,14,0,0,1,-1,0,2690,1,1,0,0,False
1666,30,1,0,0,14,0,0,1,-1,0,2690,1,1,0,0,False
1667,30,1,0,0,14,0,0,1,-1,0,2690,1,1,0,0,False
1668,3328,1,1,1,3,0,0,1,0,-1,2339,0,0,0,0,False
1669,3335,0,1,0,3,0,0,1,-1,-1,2344,0,0,1,0,False
1670,3774,0,1,0,5,0,0,1,-1,-1,2231,0,0,0,0,False
1671,3481,1,1,0,5,0,0,1,-1,-1,2336,0,0,0,0,False
1672,3481,1,1,0,5,0,0,1,-1,-1,2336,0,0,0,0,False
1673,2164,0,1,0,4,0,0,1,-1,-1,2350,0,0,0,0,False
1674,2175,0,1,0,4,0,0,1,-1,-1,2349,0,0,0,0,False
1675,2174,0,1,0,4,0,0,1,-1,-1,2924,-1,-1,-1,-1,False
1676,2009,0,1,0,6,0,0,1,0,-1,2347,0,0,0,1,False
1677,2029,1,1,0,6,0,0,1,-1,-1,2338,0,0,0,0,False
1678,3910,1,1,0,3,1,0,1,-1,-1,2142,0,0,0,0,False
1679,3919,0,1,0,13,1,0,1,-1,-1,2084,0,0,0,2,False
1680,4039,0,1,0,13,1,0,1,-1,-1,2075,0,0,0,2,True
1681,4428,0,1,0,13,1,0,1,-1,-1,2105,0,0,0,0,False
1682,4433,0,1,0,13,1,0,1,-1,-1,2106,0,0,1,0,False
1683,4052,0,1,0,13,1,0,1,-1,-1,2110,0,0,0,0,False
1684,4342,1,1,0,13,1,0,1,-1,-1,2083,0,0,0,0,False
1685,4432,0,1,0,13,1,0,1,-1,-1,2096,0,0,1,2,False
1686,4048,0,1,0,13,1,0,1,-1,-1,2320,0,0,1,0,False
1687,3845,0,1,0,13,1,0,1,-1,-1,2014,0,0,0,0,False
1688,4046,0,1,0,13,1,0,1,-1,-1,2080,0,0,1,0,False
1689,4065,0,1,0,13,1,0,1,1,-1,2037,0,0,0,0,False
1690,4045,1,1,0,13,1,0,1,-1,-1,2108,0,0,0,0,False
1691,4061,0,1,0,13,1,0,1,-1,-1,2317,0,0,0,0,False
1692,4436,1,1,0,13,1,0,1,0,-1,2103,0,1,2,0,False
1693,4036,0,1,0,13,1,0,1,0,-1,2086,0,1,0,0,False
1694,4060,1,1,0,13,1,0,1,-1,-1,2074,0,0,0,0,False
1695,4066,0,1,0,13,1,0,1,-1,-1,2070,0,0,0,-1,False
1696,4064,0,1,0,13,1,0,1,0,-1,2102,0,0,1,0,False
1697,3959,0,1,0,13,1,0,1,-1,-1,2209,0,0,1,0,False
1698,4069,0,1,0,13,1,0,1,-1,-1,2030,0,0,1,0,False
1699,4194,0,1,0,13,1,0,1,-1,-1,2087,0,0,1,0,False
1700,4047,0,1,0,13,1,0,1,-1,-1,2104,0,0,0,0,False
1701,4051,0,1,0,13,1,0,1,0,-1,2099,0,0,0,0,False
1702,4174,0,1,0,13,1,0,1,-1,-1,2187,0,0,1,2,False
1703,4049,0,1,0,13,1,0,1,-1,-1,2109,0,0,1,0,False
1704,4041,0,1,0,13,1,0,1,-1,-1,2088,0,0,0,0,False
1705,4038,0,1,0,13,1,0,1,-1,-1,2217,0,1,2,0,False
1706,4040,0,1,0,13,1,1,1,-1,-1,2186,0,0,0,0,False
1707,4067,0,1,0,13,1,0,1,-1,-1,2107,0,0,0,1,False
1708,4043,0,1,0,13,1,0,2,-1,-1,2318,0,0,1,0,False
1709,4054,0,1,0,13,1,0,1,-1,-1,2029,0,0,0,0,False
1710,4058,0,1,0,13,1,0,1,-1,-1,2220,0,0,1,0,False
1711,4056,0,1,0,13,1,0,1,-1,-1,2189,0,0,0,0,False
1712,4057,0,1,0,13,1,0,1,-1,-1,2193,0,0,0,0,False
1713,4044,1,1,0,13,1,0,1,-1,-1,2055,0,0,0,-1,True
1714,4062,0,1,0,13,1,0,1,-1,-1,2322,0,0,0,0,False
1715,4063,0,1,0,13,1,0,1,-1,-1,2111,0,0,1,0,False
1716,3869,0,1,0,3,1,0,1,1,-1,2211,0,0,0,0,False
1717,4171,0,1,0,3,1,0,1,-1,-1,2192,0,0,0,0,False
1718,4042,0,1,0,13,1,0,1,-1,-1,2315,0,0,0,0,False
1719,4042,0,1,0,13,1,0,1,-1,-1,2315,0,0,0,0,False
1720,4146,1,1,0,3,1,0,1,0,-1,2154,0,0,1,0,False
1721,4160,1,1,0,3,1,0,1,-1,-1,2020,0,0,0,-1,False
1722,3911,0,1,0,3,1,0,1,-1,-1,2144,0,0,2,0,False
1723,3883,0,1,0,3,1,0,1,-1,-1,2036,0,0,1,0,False
1724,4142,0,1,0,3,1,0,1,-1,-1,2283,0,0,0,0,False
1725,4147,0,1,0,3,1,0,1,-1,-1,2230,0,0,0,0,False
1726,4156,0,1,0,3,1,0,1,-1,-1,2284,0,0,0,0,False
1727,4158,0,1,0,3,1,0,1,-1,-1,2168,0,0,1,1,False
1728,3876,0,1,0,3,1,0,1,-1,-1,2171,0,0,0,0,False
1729,3868,1,1,0,3,1,0,1,-1,-1,2136,0,0,1,0,False
1730,3887,1,1,0,3,1,0,1,1,-1,2069,0,1,0,0,False
1731,3446,1,1,0,3,1,0,1,-1,-1,2228,0,0,0,0,False
1732,4176,1,1,0,6,1,0,1,0,-1,2059,0,0,1,0,False
1733,4181,1,1,0,6,1,1,1,-1,-1,2196,0,0,1,0,False
1734,4055,1,1,0,13,1,0,1,-1,-1,2204,0,0,2,2,False
1735,4050,1,1,0,13,1,0,1,-1,-1,2026,0,0,1,-1,False
1736,2031,0,1,0,6,0,0,1,-1,-1,2341,0,0,1,0,False
1737,2029,1,1,0,6,0,0,1,-1,-1,2338,0,0,0,0,False
1738,3657,0,1,0,6,0,0,1,-1,-1,2173,0,0,0,0,False
1739,3866,0,1,0,3,1,0,1,-1,-1,2875,0,0,1,0,False
1740,3328,1,1,1,3,0,0,1,0,-1,2339,0,0,0,0,False
1741,3328,1,1,1,3,0,0,1,0,-1,2339,0,0,0,0,False
1742,2009,0,1,0,6,0,0,1,0,-1,2347,0,0,0,1,False
1743,4360,0,1,0,13,1,0,1,-1,-1,2270,0,0,0,2,False
1744,3871,0,1,0,3,1,0,1,-1,-1,2212,0,0,0,0,False
1745,3142,1,1,0,3,0,0,1,0,-1,2214,0,0,0,0,False
1746,3335,0,1,0,3,0,0,1,-1,-1,2344,0,0,1,0,False
1747,3895,1,1,0,3,1,0,1,-1,-1,2032,0,0,0,0,False
1748,3846,1,1,0,6,1,0,1,-1,-1,2038,0,0,0,0,False
1749,3657,0,1,0,6,0,0,1,-1,-1,2173,0,0,0,0,False
1750,4053,0,1,0,13,1,0,1,-1,-1,2067,0,0,2,0,False
1751,3558,0,1,0,1,0,0,1,-1,-1,2190,0,1,2,0,False
1752,4005,0,1,0,1,1,0,1,0,-1,2197,0,0,1,0,False
1753,3905,1,1,0,1,1,0,1,-1,-1,2017,0,0,0,0,False
1754,4435,1,1,0,1,1,0,1,-1,-1,2169,0,0,0,0,False
1755,3964,0,1,0,1,1,0,1,-1,-1,2013,0,0,0,0,False
1756,3842,1,1,0,1,1,0,1,-1,-1,2006,0,0,2,0,False
1757,4002,1,1,0,1,1,0,1,-1,-1,2004,0,0,0,0,False
1758,3840,0,1,0,1,1,0,1,0,-1,2137,0,0,0,2,False
1759,4020,0,1,0,1,1,0,1,0,-1,2131,0,0,1,0,False
1760,2978,1,1,0,1,0,0,1,0,-1,2234,0,0,0,0,False
1761,3994,1,1,-1,1,1,0,1,-1,-1,2139,0,0,0,2,False
1762,4182,0,1,0,6,1,0,1,-1,-1,2245,0,0,0,0,False
1763,4169,1,1,0,3,1,0,1,-1,-1,2290,0,0,0,0,False
1764,3881,0,1,0,1,1,0,1,-1,-1,2195,0,0,0,0,False
1765,4361,0,1,0,13,1,0,1,-1,-1,2314,0,0,0,0,False
1766,4183,0,1,0,6,1,0,1,-1,-1,2277,0,0,1,0,False
1767,3996,1,1,0,1,1,0,1,-1,-1,2167,0,0,1,0,False
1768,4465,1,1,0,1,1,0,1,-1,-1,2172,0,0,1,0,False
1769,4171,0,1,0,3,1,0,1,-1,-1,2192,0,0,0,0,False
1770,3868,1,1,0,3,1,0,1,-1,-1,2136,0,0,1,0,False
1771,3876,0,1,0,3,1,0,1,-1,-1,2171,0,0,0,0,False
1772,3867,0,1,0,3,1,0,1,-1,-1,2244,0,0,1,0,False
1773,3999,0,1,0,1,1,0,1,-1,-1,2011,0,0,0,0,False
1774,3995,1,1,0,1,1,0,1,-1,-1,2015,0,0,0,0,False
1775,2907,1,1,0,1,0,1,1,0,-1,2324,0,0,0,0,False
1776,2914,0,1,0,1,0,0,1,0,-1,2325,0,0,0,0,False
1777,4029,1,1,0,1,1,0,1,-1,-1,2012,0,0,0,2,False
1778,4147,0,1,0,3,1,0,1,-1,-1,2230,0,0,0,0,False
1779,4159,0,1,0,3,1,0,1,-1,-1,2289,0,0,1,0,False
1780,2703,1,1,0,1,0,0,1,-1,-1,2323,0,0,2,0,False
1781,4014,0,1,0,1,1,0,1,-1,-1,2094,0,0,0,0,False
1782,4141,0,1,0,3,1,0,1,-1,-1,2291,0,0,0,0,False
1783,4246,1,1,0,2,1,1,1,-1,-1,2068,0,0,0,0,False
1784,4184,0,1,0,6,1,1,1,-1,-1,2256,0,0,1,0,False
1785,4189,0,1,0,6,1,0,1,-1,-1,2298,0,0,0,0,False
1786,2009,0,1,0,6,0,0,1,0,-1,2347,0,0,0,1,False
1787,3971,1,1,0,1,1,0,1,0,-1,2147,0,0,0,0,False
1788,4373,1,1,0,1,1,0,1,-1,-1,2132,0,0,0,0,False
1789,4011,0,1,0,1,1,1,1,-1,-1,2149,0,0,0,0,False
1790,3974,1,1,0,1,1,0,1,-1,-1,2130,0,0,1,0,False
1791,3974,1,1,0,1,1,0,1,-1,-1,2130,0,0,1,0,False
1792,2978,1,1,0,1,0,0,1,0,-1,2234,0,0,0,0,False
1793,3842,1,1,0,1,1,0,1,-1,-1,2006,0,0,2,0,False
1794,3964,0,1,0,1,1,0,1,-1,-1,2013,0,0,0,0,False
1795,4441,1,1,0,1,1,0,1,-1,-1,2016,0,0,1,0,False
1796,4000,0,1,0,1,1,0,1,-1,-1,2138,0,0,0,-1,False
1797,3975,1,1,0,1,1,0,1,-1,-1,2153,0,0,0,0,False
1798,4438,1,1,0,1,1,0,1,-1,-1,2157,0,0,0,0,False
1799,3980,1,1,0,1,1,0,1,-1,-1,2161,0,0,1,0,False
1800,3997,1,1,0,1,1,0,1,-1,-1,2160,0,0,0,0,False
1801,3985,1,1,0,1,1,0,1,-1,-1,2129,0,0,1,0,False
1802,4457,0,1,0,1,1,0,1,-1,-1,2135,0,0,1,-1,False
1803,3966,0,1,0,1,1,0,1,-1,-1,2165,0,0,0,0,False
1804,3840,0,1,0,1,1,0,1,0,-1,2137,0,0,0,2,False
1805,4011,0,1,0,1,1,1,1,-1,-1,2149,0,0,0,0,False
1806,3996,1,1,0,1,1,0,1,-1,-1,2167,0,0,1,0,False
1807,3996,1,1,0,1,1,0,1,-1,-1,2167,0,0,1,0,False
1808,4002,1,1,0,1,1,0,1,-1,-1,2004,0,0,0,0,False
1809,3971,1,1,0,1,1,0,1,0,-1,2147,0,0,0,0,False
1810,4465,1,1,0,1,1,0,1,-1,-1,2172,0,0,1,0,False
1811,3994,1,1,-1,1,1,0,1,-1,-1,2139,0,0,0,2,False
1812,3994,1,1,-1,1,1,0,1,-1,-1,2139,0,0,0,2,False
1813,4021,0,1,0,1,1,0,1,0,-1,2007,0,0,0,0,False
1814,3558,0,1,0,1,0,0,1,-1,-1,2190,0,1,2,0,False
1815,3881,0,1,0,1,1,0,1,-1,-1,2195,0,0,0,0,False
1816,4435,1,1,0,1,1,0,1,-1,-1,2169,0,0,0,0,False
1817,3995,1,1,0,1,1,0,1,-1,-1,2015,0,0,0,0,False
1818,4020,0,1,0,1,1,0,1,0,-1,2131,0,0,1,0,False
1819,3905,1,1,0,1,1,0,1,-1,-1,2017,0,0,0,0,False
1820,4028,1,1,0,1,1,0,1,0,-1,2150,0,0,2,0,False
1821,4032,0,1,0,1,1,0,1,0,-1,2152,0,0,1,2,False
1822,3970,0,1,0,1,1,0,1,-1,-1,2304,0,0,1,0,False
1823,4028,1,1,0,1,1,0,1,0,-1,2150,0,0,2,0,False
1824,4246,1,1,0,2,1,1,1,-1,-1,2068,0,0,0,0,False
1825,3967,1,1,0,1,1,0,1,-1,-1,2148,0,0,0,0,False
1826,3967,1,1,0,1,1,0,1,-1,-1,2148,0,0,0,0,False
1827,3997,1,1,0,1,1,0,1,-1,-1,2160,0,0,0,0,False
1828,3980,1,1,0,1,1,0,1,-1,-1,2161,0,0,1,0,False
1829,4005,0,1,0,1,1,0,1,0,-1,2197,0,0,1,0,False
1830,4004,0,1,0,1,1,0,1,0,-1,2133,0,0,1,0,False
1831,4246,1,1,0,2,1,1,1,-1,-1,2068,0,0,0,0,False
1832,4036,0,1,0,13,1,0,1,0,-1,2086,0,1,0,0,False
1833,4437,0,1,0,2,1,0,1,0,-1,2312,0,0,0,0,False
1834,4437,0,1,0,2,1,0,1,0,-1,2312,0,0,0,0,False
